score,tourney_date
6-4 6-4,20041011
6-2 7-6(1),20041011
6-4 4-6 6-3,20041011
3-6 6-1 7-6(6),20041011
7-6(14) 6-2,20041011
6-4 5-7 7-6(6),20041011
6-4 6-2,20041011
7-6(8) 4-6 6-3,20041011
6-2 6-4,20041011
7-6(4) 4-6 6-1,20041011
6-4 6-2,20041011
7-6(5) 7-5,20041011
4-6 7-5 7-6(1),20041011
6-2 6-4,20041011
6-2 6-4,20041011
7-6(2) 5-7 6-1,20041011
6-2 7-6(5),20041011
7-6(2) 6-4,20041011
7-6(5) 6-7(1) 7-6(7),20041011
7-5 6-7(5) 7-5,20041011
6-4 6-3,20041011
3-6 6-3 7-5,20041011
6-4 6-4,20040719
6-0 3-6 6-3,20040719
7-6(4) 6-4,20040719
6-2 4-6 6-2,20040719
7-6(5) 6-1,20040719
6-3 6-1,20040719
6-0 6-2,20040719
6-2 6-2,20040719
6-3 6-2,20040719
6-7(5) 6-4 6-3,20040719
6-4 6-3,20040719
6-3 6-4,20040719
6-3 6-1,20040719
5-7 6-4 6-4,20040719
6-3 7-5,20040719
6-4 6-2,20040719
3-3 RET,20040719
6-3 6-1,20040719
7-5 6-0,20040719
7-6(3) 3-6 6-4,20040719
6-2 6-1,20040719
7-5 6-3,20040719
7-5 6-0,20040719
4-6 6-3 6-1,20040719
6-1 7-6(2),20040719
6-2 6-2,20040719
6-2 7-6(4),20040719
6-3 6-3,20040719
6-3 6-2,20040719
6-2 6-2,20040719
7-5 6-3,20040719
6-3 6-3,20040223
6-4 7-6(3),20040223
6-3 6-4,20040223
6-2 6-2,20040223
3-6 6-2 6-3,20040223
6-0 7-6(5),20040223
6-2 7-5,20040223
6-2 6-4,20040223
6-2 6-2,20040223
6-4 5-2 RET,20040223
6-1 1-0 RET,20040223
6-1 6-3,20040223
6-4 6-1,20040223
6-3 7-6(5),20040223
6-3 6-2,20040223
6-4 6-2,20040223
6-2 6-2,20040223
7-6(4) 6-2,20040223
7-6(3) 6-3,20040223
7-6(3) 6-3,20040223
6-2 6-4,20040223
6-4 6-4,20040223
6-2 7-6(4),20040223
6-4 6-1,20040223
0-6 6-2 6-4,20040223
3-6 7-5 7-5,20040223
6-3 3-6 6-3,20040223
6-1 7-6(5),20040223
6-4 6-3,20040223
6-4 5-7 6-1,20040223
3-6 6-2 6-3,20040223
6-3 7-5,20040301
6-3 5-7 6-4,20040301
6-1 6-4,20040301
6-4 3-6 7-5,20040301
6-4 6-4,20040301
6-1 6-4,20040301
4-6 7-6(5) 6-4,20040301
6-3 6-1,20040301
6-3 6-3,20040301
6-3 6-4,20040301
6-7(6) 6-2 6-2,20040301
6-2 6-0,20040301
6-1 6-2,20040301
6-3 7-6(3),20040301
6-0 4-6 6-3,20040301
6-3 6-2,20040301
6-4 6-3,20040301
7-5 7-5,20040301
6-3 6-2,20040301
6-3 6-2,20040301
6-4 6-4,20040301
2-6 7-6(2) 6-4,20040301
6-3 6-7(5) 6-3,20040301
6-2 4-6 6-3,20040301
6-7(4) 6-4 6-3,20040301
6-4 2-6 7-5,20040301
6-3 7-6(6),20040301
7-5 6-4,20040301
6-7(5) 6-3 6-4,20040301
4-6 7-5 6-4,20040301
7-5 6-7(5) 6-3,20040301
6-3 6-3 6-0,20040621
2-6 6-3 6-1 6-3,20040621
7-5 6-2 3-6 6-2,20040621
4-6 4-6 6-4 6-3 6-0,20040621
6-4 6-2 7-5,20040621
7-5 4-6 7-6(6) 7-6(3),20040621
7-6(5) 7-6(5) 7-6(3),20040621
3-6 6-4 6-4 6-4,20040621
6-4 3-6 7-5 6-7(6) 6-1,20040621
4-6 6-3 6-2 5-7 6-4,20040621
6-4 6-3 4-6 6-2,20040621
4-6 7-5 6-3 7-6(1),20040621
6-3 7-6(4) 6-2,20040621
6-1 6-3 6-3,20040621
6-2 6-4 3-6 6-2,20040621
6-2 6-4 6-2,20040621
6-4 6-7(3) 6-3 6-7(3) 6-3,20040621
7-6(4) 7-6(5) 7-6(4),20040621
6-1 6-2 6-2,20040621
5-7 7-6(5) 7-5 6-2,20040621
5-7 6-1 7-5 6-1,20040621
6-3 4-6 6-3 6-2,20040621
6-2 7-6(3) 7-6(7),20040621
6-3 6-2 6-3,20040621
6-4 6-2 6-4,20040621
7-6(5) 6-4 6-4,20040621
3-6 4-6 6-2 6-3 6-3,20040621
6-3 7-5 6-4,20040621
4-6 7-5 6-3 6-3,20040621
6-4 6-4 6-4,20040621
4-6 6-4 6-1 6-1,20040621
6-4 7-6(4) 6-3,20040621
4-6 7-6(6) 6-4 6-2,20040621
5-7 6-0 6-1 7-6(9),20040621
7-6(5) 6-4 6-7(4) 7-5,20040621
6-1 6-4 6-2,20040621
6-4 6-2 6-4,20040621
2-6 6-2 6-0 6-3,20040621
4-6 6-3 6-4 7-5,20040621
6-3 6-4 6-2,20040621
6-3 6-4 6-4,20040621
2-6 2-6 7-6(8) 6-4 8-6,20040621
6-4 6-7(3) 4-6 6-3 10-8,20040621
6-4 6-4 6-4,20040621
6-2 6-4 6-2,20040621
6-1 6-4 6-3,20040621
6-3 7-5 6-4,20040621
6-7(5) 6-4 6-3 6-4,20040621
4-6 6-3 7-6(5) 1-6 6-2,20040621
7-5 4-6 6-2 6-2,20040621
7-6(5) 4-6 7-5 6-1,20040621
6-2 6-4 6-2,20040621
6-4 4-6 6-0 6-2,20040621
4-6 7-6(2) 6-4 7-6(1),20040621
4-6 6-3 7-6(1) 4-6 9-7,20040621
6-2 6-1 6-3,20040621
6-2 6-4 6-4,20040621
6-4 6-2 6-3,20040621
3-6 7-6(5) 7-6(4) 6-7(0) 6-4,20040621
6-3 7-5 7-6(8),20040621
6-2 6-3 6-4,20040621
4-6 4-6 6-4 7-6(5) 10-8,20040621
6-2 6-4 6-2,20040621
6-3 7-5 6-4,20040621
6-1 6-2 6-0,20040621
7-5 6-2 6-1,20040621
3-6 6-3 6-4 6-7(3) 8-6,20040621
6-4 6-4 3-6 7-6(14),20040621
6-4 6-4 6-7(5) 7-5,20040621
6-3 7-6(5) 3-6 4-6 15-13,20040621
4-6 7-6(8) 1-6 6-3 6-4,20040621
6-4 6-4 6-1,20040621
4-6 6-3 6-3 6-4,20040621
7-6(3) 6-3 6-1,20040621
6-4 6-3 6-4,20040621
6-7(8) 6-3 6-4 6-4,20040621
6-1 6-2 6-2,20040621
6-7(4) 7-6(6) 6-3 6-2,20040621
6-7(3) 6-4 6-4 6-3,20040621
4-6 7-5 5-7 7-6(6) 8-6,20040621
7-5 6-3 6-2,20040621
6-7(5) 6-4 6-3 7-6(7),20040621
7-5 6-3 5-7 6-7(4) 6-3,20040621
4-6 6-3 7-6(5) 7-5,20040621
3-6 6-3 6-2 6-4,20040621
6-3 6-2 7-6(2),20040621
7-5 6-4 6-2,20040621
4-6 7-6(8) 6-2 5-7 6-4,20040621
6-7(5) 7-6(10) 6-7(5) 6-2 6-2,20040621
6-1 6-2 6-2,20040621
6-3 6-7(4) 6-1 3-6 6-3,20040621
6-3 6-2 4-6 6-3,20040621
6-1 6-0 6-1,20040621
7-6(9) 6-4 6-3,20040621
6-3 6-3 7-6(3),20040621
6-3 7-6(2) 6-4,20040621
6-3 6-4 6-3,20040621
7-6(12) 7-6(3) 6-7(2) 7-5,20040621
6-1 6-4 7-5,20040621
6-2 6-3 6-4,20040621
4-6 6-4 6-1 6-4,20040621
6-7(5) 7-6(5) 7-6(6) 6-3,20040621
7-6(5) 6-3 6-2,20040621
6-3 6-4 6-1,20040621
7-6(6) 6-4 3-6 6-2,20040621
6-4 6-1 6-7(4) 7-5,20040621
6-3 6-3 6-4,20040621
7-5 6-3 7-5,20040621
6-4 6-2 6-3,20040621
5-7 6-2 3-6 7-6(8) 6-2,20040621
7-5 6-4 6-4,20040621
6-3 7-6(6) 7-6(1),20040621
6-3 7-6(3) 7-6(5),20040621
6-4 6-2 4-6 7-6(3),20040621
6-3 6-7(5) 7-6(5) 6-4,20040621
6-2 6-2 7-6(4),20040621
6-2 7-5 6-7(3) 7-6(5),20040621
7-5 3-1 RET,20040621
6-2 7-5 3-6 6-2,20040621
7-5 6-4 6-4,20040621
6-1 6-7(1) 6-0 6-4,20040621
7-5 6-4 6-2,20040621
7-6(5) 6-4 6-2,20040621
7-6(4) 7-6(9) 6-3,20040621
6-2 6-3 7-6(6),20040621
6-4 4-6 7-5 7-5,20040621
4-6 7-5 7-6(3) 6-4,20040621
4-6 7-6(7) 6-4,20040927
6-3 6-4,20040927
6-3 6-3,20040927
3-6 6-3 6-4,20040927
3-6 6-4 6-4,20040927
3-6 6-4 6-4,20040927
7-5 6-1,20040927
W/O,20040927
6-4 6-3,20040927
6-1 6-4,20040927
4-6 7-5 6-0,20040927
7-6(1) 6-3,20040927
6-4 6-3,20040927
1-6 6-4 6-4,20040927
6-4 6-2,20040927
6-2 6-2,20040927
6-3 6-2,20040927
6-4 7-5,20040927
5-7 6-3 7-5,20040927
1-6 6-3 7-6(4),20040927
1-6 7-6(3) 6-4,20040927
6-2 4-6 6-4,20040927
6-0 7-6(5),20040927
6-4 6-7(5) 6-1,20040927
6-3 6-7(5) 7-6(6),20040927
7-6(5) 6-1,20040927
6-3 6-4,20040927
6-3 6-3,20040927
7-5 6-3,20040927
6-1 6-2,20040927
6-1 6-0,20040927
6-3 6-4,20040105
6-3 6-3,20040105
6-3 6-4,20040105
7-6(5) 6-4,20040105
6-4 7-5,20040105
6-4 6-1,20040105
7-6(6) 6-3,20040105
6-3 7-6(5),20040105
6-1 4-6 7-6(6),20040105
7-6(10) 6-3,20040105
6-2 1-0 RET,20040105
7-5 6-7(2) 6-4,20040105
1-6 7-5 6-0,20040105
7-6(7) 6-2,20040105
6-4 6-2,20040105
6-1 6-3,20040105
3-6 7-6(7) 6-4,20040105
3-6 6-1 6-2,20040105
6-3 6-3,20040105
6-7(3) 6-4 6-4,20040105
7-5 6-3,20040105
6-2 6-2,20040105
6-2 6-3,20040105
6-2 6-2,20040105
6-4 6-4,20040105
6-2 5-7 7-6(6),20040105
6-4 7-6(2),20040105
6-3 7-6(2),20040105
6-3 6-4,20040105
1-6 7-6(10) 7-5,20040105
6-4 3-6 7-6(5),20040105
7-6(4) 6-3,20040719
7-6(0) 6-4,20040719
7-5 6-4,20040719
6-2 7-6(4),20040719
6-1 3-6 6-3,20040719
7-6(1) 6-2,20040719
6-7(2) 7-5 7-6(3),20040719
6-1 6-4,20040719
6-4 6-2,20040719
6-4 6-7(3) 6-1,20040719
7-6(4) 6-4,20040719
6-3 6-0,20040719
6-0 6-3,20040719
6-3 6-2,20040719
3-6 6-2 6-4,20040719
7-6(2) 7-6(11),20040719
3-6 7-6(13) 6-0,20040719
6-4 5-7 6-4,20040719
6-3 6-4,20040719
6-2 6-4,20040719
6-2 6-3,20040719
6-2 7-5,20040719
6-2 7-6(1),20040719
7-6(5) 6-2,20040719
7-6(3) 6-2,20040719
6-4 6-2,20040719
6-2 6-1,20040719
3-6 6-3 6-4,20040719
7-6(3) 7-6(2),20040719
6-3 6-7(2) 6-3,20040719
6-2 6-2,20040719
6-4 6-1,20040719
6-0 RET,20040719
6-4 6-4,20040719
7-6(3) 3-6 6-4,20040719
6-3 7-5,20040719
7-6(7) 6-3,20040719
6-3 6-0,20040719
4-6 7-6(4) 6-4,20040719
6-3 6-3,20040719
7-6(6) 6-2,20040719
7-6(4) 7-6(6),20040719
6-2 6-3,20040719
7-6(5) 7-6(1),20040719
6-3 6-3,20040719
6-0 6-2,20040719
7-6(3) 6-4,20040719
6-3 4-6 6-3,20040705
6-2 6-2,20040705
7-6(4) 6-4,20040705
6-4 6-3,20040705
6-2 6-4,20040705
6-2 6-2,20040705
6-2 6-3,20040705
6-1 3-6 6-1,20040705
6-2 6-7(5) 6-3,20040705
6-2 6-7(4) 7-6(2),20040705
6-1 2-6 7-6(4),20040705
6-1 4-6 6-3,20040705
6-2 6-3,20040705
3-6 6-2 6-3,20040705
6-3 6-3,20040705
7-6(7) 6-3,20040705
6-1 7-6(5),20040705
6-1 6-3,20040705
6-3 6-1,20040705
5-7 6-3 7-6(3),20040705
6-3 6-3,20040705
4-6 7-6(5) 7-6(6),20040705
6-3 6-4,20040705
6-3 6-1,20040705
6-2 6-2,20040705
6-1 7-5,20040705
7-6(5) 7-5,20040705
6-4 2-6 6-3,20040705
6-4 7-6(5),20040705
7-5 7-6(10),20040705
7-6(5) 7-6(2),20040705
6-1 6-1,20040705
6-3 6-7(6) 6-3,20040705
6-4 1-6 6-3,20040705
7-6(5) 6-4,20040705
6-3 6-3,20040705
6-7(5) 7-6(2) 6-4,20040705
7-6(4) 6-2,20040705
6-2 3-6 6-3,20040705
2-6 6-3 6-4,20040705
3-6 6-2 6-4,20040705
7-5 6-3,20040705
6-4 1-6 6-3,20040705
6-4 7-6(5),20040705
3-6 6-4 6-2,20040705
7-6(5) 6-4,20040705
7-6(4) 6-4,20040705
6-7(5) 6-3 7-6(4),20040705
4-6 7-5 6-3,20040705
3-6 6-3 6-3,20040705
3-6 7-6(3) 7-6(1),20040705
6-3 7-6(2),20040705
6-3 6-2,20040705
6-2 6-4,20040705
6-3 6-4,20040705
6-1 5-7 6-4,20040705
6-4 6-3,20040705
6-1 4-6 6-2,20040705
6-3 6-4,20040705
6-3 3-6 6-3,20040705
6-2 3-6 7-6(6),20040705
6-2 6-3 5-7 6-3,20040705
6-3 6-4,20040712
6-1 6-3,20040712
6-3 7-6(2),20040712
6-3 6-0,20040712
6-4 3-6 6-1,20040712
7-5 6-1,20040712
2-6 6-3 6-3,20040712
6-4 6-4,20040712
6-0 6-4,20040712
6-4 4-6 6-2,20040712
6-3 2-6 6-4,20040712
6-2 6-1,20040712
6-2 6-2,20040712
7-5 6-3,20040712
6-1 6-3,20040712
4-6 6-4 6-1,20040712
6-4 7-6(4),20040712
6-2 5-7 6-2,20040712
6-7(5) 7-6(4) 6-2,20040712
6-2 3-6 6-3,20040712
6-4 4-6 7-6(6),20040712
6-2 6-0,20040712
4-6 6-2 6-1,20040712
7-5 6-3,20040712
6-2 6-3,20040712
1-6 7-6(2) 6-4,20040712
6-4 6-2,20040712
6-3 7-5,20040712
6-3 6-7(4) 6-3,20040712
7-6(5) 6-4,20040712
7-6(5) 4-6 6-4,20040712
7-5 6-3,20040705
4-6 7-6(1) 6-4,20040705
4-6 6-0 6-0,20040705
6-4 6-3,20040705
4-6 6-3 6-2,20040705
6-4 6-2,20040705
6-0 6-2,20040705
6-3 6-2,20040705
4-6 7-5 6-4,20040705
7-6(4) 6-2,20040705
6-1 6-4,20040705
6-4 6-0,20040705
6-2 6-2,20040705
4-6 6-4 6-3,20040705
6-3 4-6 7-6(1),20040705
6-3 6-1,20040705
5-7 6-1 6-4,20040705
6-4 1-6 6-3,20040705
5-7 6-4 6-1,20040705
7-6(3) 6-1,20040705
6-0 4-6 6-3,20040705
6-4 7-5,20040705
6-1 6-2,20040705
4-6 6-3 6-2,20040705
6-1 6-2,20040705
6-4 6-4,20040705
6-3 6-7(5) 6-2,20040705
6-2 6-3,20040705
6-1 6-4,20040705
6-4 6-2,20040705
6-1 4-6 7-6(4),20040705
4-6 6-1 6-1,20040607
6-3 6-4,20040607
6-4 6-3,20040607
6-4 6-7(2) 6-4,20040607
6-4 7-5,20040607
7-6(7) 7-6(5),20040607
7-6(4) 7-6(4),20040607
7-5 1-6 7-6(5),20040607
4-6 7-6(2) 6-4,20040607
5-7 7-5 7-6(3),20040607
6-3 4-6 7-5,20040607
6-2 1-6 6-3,20040607
7-6(5) 6-3,20040607
3-6 6-3 6-4,20040607
6-2 6-1,20040607
6-4 6-7(5) 7-6(5),20040607
7-6(3) 6-4,20040607
6-3 6-4,20040607
7-5 6-3,20040607
6-7(5) 6-4 6-4,20040607
7-6(2) 7-6(3),20040607
3-6 6-1 7-6(5),20040607
6-4 6-4,20040607
6-2 6-4,20040607
7-6(4) 6-2,20040607
7-6(5) 4-6 6-2,20040607
7-6(7) 6-4,20040607
6-3 6-2,20040607
4-6 7-6(2) 7-6(3),20040607
6-3 6-4,20040607
6-4 6-3,20040607
6-3 6-2,20040607
7-6(4) 6-3,20040607
6-3 6-2,20040607
7-6(5) 6-4,20040607
6-2 3-6 7-6(6),20040607
6-3 6-1,20040607
7-6(4) 6-3,20040607
4-6 6-4 6-3,20040607
6-2 6-4,20040607
7-6(3) 4-6 6-4,20040607
6-3 7-5,20040607
6-4 7-5,20040607
7-6(2) 7-6(8),20040607
7-6(3) 6-7(6) 6-3,20040607
6-7(4) 7-6(3) 6-3,20040607
6-2 6-0,20040607
6-2 6-4,20040607
6-3 6-3,20040607
6-3 7-5,20040607
6-3 6-4,20040607
6-3 6-3,20040607
7-6(7) 6-3,20040607
6-7(4) 7-6(3) 6-2,20040607
7-6(4) 6-4,20040607
6-4 2-6 16-14,20040816
7-6(3) 6-1,20040517
4-1 RET,20040517
6-4 6-3,20040517
6-3 6-4,20040517
7-6(4) 6-3,20040517
6-4 3-6 6-2,20040517
7-5 6-2,20040517
7-6(6) 6-0,20040517
6-7(1) 6-3 7-6(4),20040517
4-6 7-6(5) 7-5,20040517
4-6 6-3 7-5,20040517
7-5 6-7(1) 6-4,20040517
1-6 7-6(2) 7-5,20040517
6-3 5-7 7-6(5),20040517
4-6 6-2 6-4,20040517
6-7(5) 6-3 7-5,20040517
7-6(5) 6-2,20040517
6-1 7-6(4),20041115
6-3 6-4,20041115
6-3 3-6 6-3,20041115
6-3 7-6(18),20041115
6-3 6-2,20041115
6-3 6-4,20041115
6-2 6-1,20041115
7-5 7-6(6),20041115
7-6(7) 7-6(4),20041115
7-6(4) 6-3,20041115
6-3 6-2,20041115
6-7(5) 6-2 6-4,20041115
6-2 6-2,20041115
6-3 6-4 6-2,20040206
6-4 6-3 6-1,20040206
7-5 6-2 6-2,20040206
7-6(8) 3-6 6-4,20040206
6-7(6) 4-6 6-4 6-4 6-2,20040206
6-4 6-4 6-2,20040206
6-4 6-2,20040206
7-5 6-2,20040206
6-7(3) 7-6(4) 5-7 4-4 RET,20040206
7-6(3) 7-6(5) 1-6 4-6 11-9,20040206
6-3 6-4 6-4,20040206
7-5 6-2 6-4,20040206
6-1 6-1 6-4,20040206
4-6 6-1 7-5 2-1 RET,20040206
6-2 7-6(4),20040206
7-6(1) 3-6 6-1,20040206
6-4 6-3 5-7 6-4,20040206
7-6(4) 6-3 6-1,20040206
6-3 6-2 7-5,20040206
6-3 6-7(3) 6-3,20040206
6-4 6-3 6-3,20040206
7-5 6-4 6-4,20040206
6-2 3-6 7-6(3) 6-4,20040206
7-6(5) 6-2,20040206
6-3 5-7 6-2 6-1,20040206
6-4 7-6(9) 4-6 6-3,20040206
6-7(5) 6-2 7-5 6-3,20040206
6-2 7-5,20040206
7-6(2) 6-3 7-6(3),20040206
7-5 3-6 7-6(4) 7-6(7),20040206
6-4 6-7(2) 6-3 6-2,20040206
7-6(2) 7-6(4) 6-3,20040206
4-6 6-3 6-2 7-5,20040409
6-4 7-5 6-2,20040409
7-6(3) 6-4 6-0,20040409
3-6 6-1 6-4,20040409
6-3 6-4 6-2,20040409
6-2 6-2 6-2,20040409
6-1 6-2,20040409
3-6 6-3 6-3,20040409
6-2 6-4 6-4,20040409
6-3 6-3 6-2,20040409
6-2 7-5 6-4,20040409
7-6(3) 6-4 7-6(6),20040409
6-2 7-5 6-4,20040409
6-2 6-2 6-4,20040409
6-4 6-7(5) 4-6 7-5 6-1,20040409
6-3 6-4,20040409
6-1 6-4 6-4,20040924
7-5 6-2 3-6 6-3,20040924
6-4 6-2,20040924
0-3 Played and abandoned,20040924
6-3 3-6 2-6 6-3 6-3,20040924
6-3 6-1 1-6 6-3,20040924
6-4 6-1 6-2,20040924
6-4 6-4,20040924
6-4 6-2 6-3,20041203
6-7(6) 6-2 7-6(6) 6-2,20041203
6-2 7-6(1) 7-6(5),20041203
7-6(8) 6-2,20041203
4-6 7-5 7-5 6-2,20040206
6-2 6-1 6-4,20040206
6-2 6-2 4-6 7-6(6),20040206
4-6 6-3 6-2,20040206
6-4 7-5 3-6 7-6(4),20040206
6-3 6-3 6-4,20040206
6-4 6-2 7-5,20040206
6-3 4-6 6-3,20040206
6-2 6-2 6-1,20040409
6-2 7-5 6-3,20040409
6-3 7-6(5),20040409
6-2 6-7(2) 7-6(3),20040409
4-6 7-5 3-6 6-4 6-4,20040409
6-3 6-3 6-2,20040409
7-6(2) 6-2 6-1,20040409
6-3 7-6(5),20040409
3-6 7-6(3) 6-3 3-6 6-2,20040409
6-0 6-1 6-3,20040409
4-6 2-6 6-3 7-6(6) 6-4,20040409
6-3 6-0,20040409
6-3 6-4 6-7(10) 6-2,20040409
6-4 7-6(4) 7-6(5),20040409
6-4 6-2,20040409
7-6(8) 7-6(3),20040409
6-4 6-4 6-3,20040923
6-4 7-5 6-4,20040923
6-1 6-1 4-6 6-2,20040923
6-2 6-2 6-2,20040923
6-3 5-7 7-5 6-2,20040924
6-3 6-2 7-6(4),20040924
6-3 1-6 6-4,20040924
6-3 6-4,20040924
6-4 6-1,20040206
2-6 6-2 4-6 6-2 6-1,20040206
4-6 1-6 6-3 6-1 6-4,20040206
7-5 6-3,20040206
6-4 6-4 6-1,20040206
6-2 6-4 6-3,20040206
7-5 6-3,20040206
6-2 6-2,20040206
6-4 1-6 2-6 6-4 11-9,20040409
7-6(3) 6-4 6-1,20040409
6-1 7-6(6) 6-3,20040409
6-1 3-0 RET,20040409
6-3 6-2 6-2,20040409
6-2 6-2 6-4,20040409
6-1 6-3,20040409
6-3 6-3,20040409
4-6 6-0 7-6(5) 6-3,20040716
6-2 6-3 6-4,20040716
7-5 7-6(4),20040716
6-3 6-4,20040716
6-2 6-4 6-2,20040716
6-2 6-0 6-0,20040716
6-3 3-6 6-1,20040716
6-2 6-0,20040716
6-3 6-4 6-4,20040924
7-6(6) 6-7(6) 4-6 6-3 6-1,20040924
6-4 3-6 6-4,20040924
6-2 6-1,20040924
6-2 6-1 6-0,20040206
6-1 6-1 6-2,20040206
6-4 6-4,20040206
6-2 6-0,20040206
6-0 6-1 6-1,20040206
6-2 6-4 6-4,20040206
6-4 4-6 6-2,20040206
6-3 6-1,20040206
6-4 6-3 4-6 6-4,20040206
4-6 6-3 6-2 3-6 7-5,20040206
7-5 3-4 RET,20040206
5-7 2-6 6-4 6-2 6-3,20040206
6-4 6-1 7-6(2),20040206
6-2 6-3 7-6(2),20040206
6-4 6-3 6-1,20040206
3-6 7-5 6-3 6-2,20040206
7-6(4) 6-4 6-3,20040409
4-6 7-5 7-5 6-3,20040409
7-6(3) 6-0,20040409
6-4 3-6 7-6(2),20040409
4-6 6-1 6-2 6-4,20040409
6-3 7-5 3-6 6-4,20040409
6-4 6-3 6-2,20040409
6-4 6-3 7-6(4),20040409
6-0 6-1 6-0,20040409
6-2 6-1 4-6 6-2,20040409
6-0 6-1,20040409
6-1 6-2,20040409
6-3 6-2 6-4,20040409
7-5 6-7(7) 6-1 6-1,20040409
6-4 6-3,20040409
6-4 7-6(2),20040409
6-0 6-2 6-2,20040924
6-3 6-4 6-7(6) 6-3,20040924
6-4 6-7(1) 6-2 5-7 6-4,20040924
7-6(5) 2-6 3-6 6-3 6-2,20040924
6-1 6-0 6-2,20040409
6-4 7-5 1-6 2-6 6-2,20040409
6-1 6-2 5-7 6-3,20040409
6-2 6-4 6-4,20040409
6-2 6-3 6-4,20040409
6-2 6-0 6-2,20040409
6-2 6-2,20040409
7-6(1) 6-3,20040409
In Progress,20040409
7-6(5) 7-6(2) 6-3,20040409
6-1 7-6(2) 4-6 3-6 6-4,20040409
7-5 0-6 6-2 6-3,20040409
7-6(5) 6-1 4-6 6-2,20040409
6-2 1-6 5-7 7-6(4) 8-6,20040409
6-4 6-3 7-5,20040409
6-4 6-3,20040409
6-3 6-2 6-4,20040409
6-0 6-0 6-3,20040409
6-4 6-4,20040409
6-2 6-2,20040409
6-4 6-4 6-4,20040409
3-6 5-7 6-4 7-6(5) 6-3,20040409
6-3 6-1,20040409
W/O,20040409
4-6 6-0 7-6(5) 6-2,20040409
1-6 6-3 6-4 6-2,20040409
6-4 6-3,20040409
6-3 6-3,20040409
6-4 6-2 6-4,20040716
6-1 6-2 6-3,20040716
6-2 6-0,20040716
6-2 7-5,20040716
6-1 7-6(3) 6-1,20040716
6-1 5-7 6-3 6-4,20040716
6-2 7-6(1) 6-3,20040716
7-6(6) 6-2,20040716
3-6 6-1 1-6 6-1 6-2,20040716
6-2 6-4 6-1,20040716
6-3 6-3,20040716
6-7(3) 6-2 6-0,20040716
6-2 6-1 6-1,20040716
6-4 6-4 3-6 6-4,20040716
6-3 6-4 6-7(8) 4-6 6-3,20040716
6-0 6-2 6-4,20040716
6-1 6-2 6-1,20040924
6-4 6-3 6-4,20040924
3-6 6-4 6-1 6-7(4) 6-2,20040924
2-6 6-3 4-6 6-3 7-5,20040924
6-7(5) 6-4 6-4 6-2,20040924
6-1 6-4 6-2,20040924
6-4 2-6 6-4 6-4,20040206
6-1 6-4 7-6(4),20040206
6-0 6-3 6-3,20040206
6-4 7-5,20040206
6-4 6-4 6-1,20040206
6-3 1-6 6-1 6-4,20040206
6-0 7-6(4) 7-5,20040206
4-6 6-4 7-5,20040206
6-4 6-0 6-3,20040206
6-2 6-3 7-6(1),20040206
7-6(6) 6-3 7-6(3),20040206
6-1 6-3 3-6 6-4,20040206
6-1 7-6(4) 6-4,20040206
3-6 7-6(3) 6-2 3-6 6-1,20040206
2-6 6-4 0-6 6-4 6-4,20040206
6-3 6-3,20040206
6-0 7-5 6-2,20040409
6-2 6-1 6-3,20040409
6-0 6-0,20040409
6-2 7-6(2),20040409
6-4 6-3 7-5,20040409
7-5 6-4 7-5,20040409
6-3 6-3,20040409
6-3 1-6 6-3,20040409
6-4 6-4 6-4,20040924
6-3 6-4 3-6 7-6(5),20040924
6-1 7-5,20040924
6-1 6-4,20040924
6-1 6-0 6-0,20040206
6-3 7-5 6-4,20040206
7-5 6-4,20040206
6-3 6-1,20040206
6-0 7-5 6-3,20040206
4-6 1-6 7-5 6-3 6-4,20040206
6-0 7-6(3),20040206
6-3 6-7(5) 6-1,20040206
7-5 2-6 6-1 7-6(3),20040206
6-1 6-2 6-1,20040206
6-2 7-5,20040206
7-5 6-4,20040206
6-2 6-3 6-1,20040206
2-6 6-4 6-4 3-6 7-5,20040206
6-4 6-4 6-2,20040206
6-2 6-2 6-1,20040409
7-6(5) 7-6(4) 6-1,20040409
6-4 7-5,20040409
6-2 6-4,20040409
6-0 6-4 7-5,20040409
7-6(5) 6-7(5) RET,20040409
6-4 6-3,20040409
6-0 6-3,20040409
6-4 7-5 6-4,20040924
7-6(8) 3-6 4-6 6-3 6-2,20040924
6-2 6-3 6-3,20040924
5-7 6-7(3) 6-1 7-5 6-3,20040924
1-6 7-6(4) 6-4 7-5,20040716
6-3 6-3 6-2,20040716
6-3 6-1,20040716
6-4 6-3,20040716
6-4 6-3 6-4,20040716
6-0 4-6 6-4 7-5,20040716
6-0 6-0 6-4,20040716
7-5 6-4,20040716
6-3 6-3 6-3,20040716
6-1 6-4 4-6 6-2,20040716
6-4 6-3 6-2,20040716
7-5 6-4,20040716
6-3 7-6(6) 6-4,20040409
7-5 6-3 6-2,20040409
6-7(3) 6-3 6-0 6-2,20040409
2-6 7-6(5) 6-2 6-4,20040409
7-5 6-2 6-3,20040409
6-4 6-0 6-0,20040409
6-2 6-3 6-3,20040409
5-7 7-6(6) 6-2,20040409
6-1 6-4 6-2,20040409
4-6 6-7(2) 7-5 6-4 6-4,20040409
6-3 3-6 7-6(3) 6-2,20040409
6-0 6-3,20040409
6-2 6-1 6-3,20040409
2-6 6-1 6-2 6-4,20040409
6-4 6-3,20040409
3-6 6-3 1-0 RET,20040409
7-6(6) 6-4 6-3,20040924
